"CITY","COUNTRY","ID"
"Guangzhou","China",3818
"Guilin","China",3819
"Guiyang","China",3820
"Guyuan","China",3821
"Haikou","China",3822
"Hailar","China",3823
"Haixi","China",3824
"Hami","China",3825
"Handan","China",3826
"Hangzhou","China",3827
"Hanzhong","China",3828
"Harbin","China",3829
"Hechi","China",3830
"Hefei","China",3831
"Hengyang","China",3833
"Hotan","China",3836
"Huangshan","China",3838
"Huizhou","China",3840
"Jiagedaqi District","China",3842
"Jian","China",3844
"Jiayuguan","China",3846
"Jinchuan","China",3848
"Jinghonggasa","China",3850
"Jinzhou","China",3852
"Jiuzhaigou","China",3854
"Kangding","China",3857
"Kashi","China",3859
"Kunming","China",3861
"Lancang Lahu","China",3864
"Lhasa","China",3866
"Libo","China",3868
"Lincang","China",3870
"Liping","China",3872
"Liuzhou","China",3874
"Longyan","China",3876
"Luxi","China",3878
"Abu Rudeis","Egypt",3881
"Alexandria","Egypt",3883
"Asyut","Egypt",3885
"Cairo","Egypt",3887
"El Arish","Egypt",3889
"El-tor","Egypt",3891
"Jiyanklis","Egypt",3893
"Bitam","Gabon",3895
"Koulamoutou","Gabon",3897
"Libreville","Gabon",3899
"Accra","Ghana",3900
"Kumasi","Ghana",3901
"Cayes","Haiti",3903
"Jeremie","Haiti",3905
"Agatti Island","India",3908
"Ahmedabad","India",3910
"Akola","India",3913
"Along","India",3915
"Aurangabad","India",3917
"Bakshi Ka Talab","India",3919
"Bareilly","India",3921
"Belgaum","India",3923
"Bhatinda","India",3926
"Bhiwani","India",3928
"Bhubaneswar","India",3930
"Bikaner","India",3933
"Bokaro","India",3935
"Carnicobar","India",3937
"Coimbatore","India",3939
"Cuddapah","India",3941
"Deesa","India",3943
"Delhi","India",3945
"Dimapur","India",3948
"Dundigul","India",3950
"Gaya","India",3952
"Guna","India",3955
"Gwalior","India",3957
"Hissar","India",3959
"Imphal","India",3962
"Jabalpur","India",3964
"Jammu","India",3967
"Jamshedpur","India",3969
"Jhansi","India",3971
"Jodhpur","India",3973
"Kailashahar","India",3975
"Kangra","India",3977
"Keshod","India",3980
"Kochi","India",3982
"Kolkata","India",3984
"Latur","India",3987
"Lucknow","India",3990
"Madras","India",3992
"Albenga","Italy",3994
"Alghero","Italy",3996
"Ancona","Italy",3998
"Bari","Italy",4001
"Biella (BI)","Italy",4003
"Brescia","Italy",4006
"Cagliari","Italy",4008
"Casale Monferrato","Italy",4010
"Comiso","Italy",4013
"Crotone","Italy",4015
"Florence","Italy",4018
"Forli","Italy",4020
"Ghedi","Italy",4022
"Grazzanise","Italy",4024
"Grottaglie","Italy",4026
"Lamezia","Italy",4028
"Latina","Italy",4030
"Aguni","Japan",4032
"Amakusa","Japan",4035
"Asahikawa","Japan",4038
"Atsugi","Japan",4040
"Fukue","Japan",4043
"Fukushima","Japan",4046
"Gifu","Japan",4048
"Hachinoe","Japan",4050
"Hamamatsu","Japan",4052
"Hiroshima","Japan",4054
"Ie","Japan",4057
"Iki","Japan",4059
"Iwakuni","Japan",4062
"Iwojima","Japan",4064
"Kagoshima","Japan",4067
"Kanoya","Japan",4069
"Kerama","Japan",4071
"Kitadaito","Japan",4074
"Kobe","Japan",4076
"Kohnan","Japan",4078
"Kumamoto","Japan",4080
"Kushiro","Japan",4082
"Bamburi","Kenya",4084
"Bungoma","Kenya",4085
"Busia","Kenya",4087
"Embu","Kenya",4089
"Garissa","Kenya",4091
"Homa Bay","Kenya",4093
"Kakamega","Kenya",4095
"Keekorok","Kenya",4096
"Kericho","Kenya",4097
"Kisumu","Kenya",4099
"Kitale","Kenya",4100
"Kiwayu","Kenya",4101
"Lewa","Kenya",4103
"Lewa Downs","Kenya",4104
"Lokichoggio","Kenya",4106
"Monticello","United States",3107
"Montpelier","United States",3108
"Morgantown","United States",3109
"Morristown","United States",3110
"Mount Airy","United States",3111
"New Castle","United States",3112
"North Bend","United States",3113
"Nunam Iqua","United States",3114
"Oak Island","United States",3115
"Oconomowoc","United States",3116
"Ogdensburg","United States",3117
"Okeechobee","United States",3118
"Old Harbor","United States",3119
"Orangeburg","United States",3120
"Perryville","United States",3121
"Petersburg","United States",3122
"Pine Bluff","United States",3123
"Pittsburgh","United States",3124
"Point Hope","United States",3125
"Point Mugu","United States",3126
"Ponca City","United States",3127
"Port Huron","United States",3128
"Port Lions","United States",3129
"Portsmouth","United States",3130
"Prineville","United States",3131
"Providence","United States",3132
"Put-in-Bay","United States",3133
"Quakertown","United States",3134
"Queensbury","United States",3135
"Rapid City","United States",3136
"Rensselaer","United States",3137
"Roanoke VA","United States",3138
"Rockingham","United States",3139
"Sacramento","United States",3140
"San Angelo","United States",3141
"San Carlos","United States",3142
"San Marcos","United States",3143
"Sand Point","United States",3144
"Santa Rosa","United States",3145
"Santa Ynez","United States",3146
"Scott City","United States",3147
"Scottsdale","United States",3148
"Shaktoolik","United States",3149
"Shell Knob","United States",3150
"Shishmaref","United States",3151
"Shreveport","United States",3152
"Smithfield","United States",3154
"Sparrevohn","United States",3157
"Stillwater","United States",3160
"Sturtevant","United States",3162
"Thorne Bay","United States",3165
"Twin Hills","United States",3168
"Valparaiso","United States",3170
"Wainwright","United States",3173
"Wellington","United States",3176
"Wickenburg","United States",3178
"Wilmington","United States",3181
"Youngstown","United States",3184
"Zelienople","United States",3187
"Mary Esther","United States",3189
"Monroeville","United States",3192
"Morrisville","United States",3194
"New Orleans","United States",3197
"Nunapitchuk","United States",3199
"Paso Robles","United States",3202
"Pilot Point","United States",3205
"Point Baker","United States",3207
"Port Moller","United States",3210
"Rhinelander","United States",3212
"Rocky Mount","United States",3215
"San Antonio","United States",3217
"Scottsbluff","United States",3220
"Silver City","United States",3222
"Spartangurg","United States",3225
"St. Michael","United States",3227
"Tallahassee","United States",3230
"Toksook Bay","United States",3233
"Victorville","United States",3235
"Weyers Cave","United States",3238
"Willimantic","United States",3240
"Zephyrhills","United States",3243
"Martinsville","United States",3245
"New Richmond","United States",3248
"Newport News","United States",3250
"Ormond Beach","United States",3253
"Philadelphia","United States",3255
"Poplar Bluff","United States",3257
"Port Oceanic","United States",3260
"Presque Isle","United States",3262
"Roche Harbor","United States",3265
"Saint George","United States",3267
"Santa Monica","United States",3269
"South Naknek","United States",3272
"Sturgeon Bay","United States",3274
"White Plains","United States",3277
"Williamsburg","United States",3279
"Winter Haven","United States",3282
"Manchester NH","United States",3284
"Mechanicville","United States",3286
"Mineral Wells","United States",3289
"Mountain Home","United States",3291
"Muscle Shoals","United States",3293
"Niagara Falls","United States",3295
"Pilot Station","United States",3298
"Pompano Beach","United States",3300
"Port Williams","United States",3302
"San Francisco","United States",3305
"Selma Alabama","United States",3307
"Stevens Point","United States",3309
"Valparaiso IN","United States",3312
"Windsor Locks","United States",3314
"Mount Pleasant","United States",3316
"Patuxent River","United States",3318
"Raleigh-durham","United States",3321
"Salt Lake City","United States",3323
"Silver Springs","United States",3325
"Togiak Village","United States",3327
"White Mountain","United States",3330
"New Philadelpha","United States",3332
"Port Protection","United States",3334
"Russian Mission","United States",3336
"Sault Ste Marie","United States",3338
"Stevens Village","United States",3340
"West Palm Beach","United States",3342
"New Smyrna Beach","United States",3344
"Prairie du Chien","United States",3347
"South Lake Tahoe","United States",3349
"West Yellowstone","United States",3351
"Murrieta-Temecula","United States",3353
"Steamboat Springs","United States",3355
"Twenty Nine Palms","United States",3357
"Washington County","United States",3359
"North Myrtle Beach","United States",3361
"San Nicolas Island","United States",3363
"Minocqua - Woodruff","United States",3365
"Marco Island Airport","United States",3367
"West Goshen Township","United States",3368
"Truth Or Consequences","United States",3370
"Ocean Reef Club Airport","United States",3372
"State College Pennsylvania","United States",3374
"Pago Pago","American Samoa",3376
"Praha","Czech Republic",3379
"Sazena","Czech Republic",3383
"Vodochody","Czech Republic",3387
"Usti Nad Labem","Czech Republic",3389
"Roudnice nad Lebem","Czech Republic",3391
"Mona","United Kingdom",3394
"Wick","United Kingdom",3396
"Perth","United Kingdom",3398
"Tiree","United Kingdom",3399
"Wyton","United Kingdom",3400
"Marham","United Kingdom",3401
"Odiham","United Kingdom",3402
"Popham","United Kingdom",3404
"Repton","United Kingdom",3405
"Laverton","Australia",6015
"Leigh Creek","Australia",6017
"Leinster","Australia",6018
"Lightning Ridge","Australia",6020
"Lismore","Australia",6022
"Lockhart River","Australia",6024
"Lord Howe Island","Australia",6026
"Mackay","Australia",6028
"Gibraltar","Gibraltar",6029
"Aasiaat","Greenland",6031
"Alluitsup Paa","Greenland",6033
"Angmagssalik","Greenland",6035
"Eqalugaarsuit","Greenland",6037
"Groennedal","Greenland",6039
"Ikamiut","Greenland",6041
"Ikerasaarsuk","Greenland",6042
"Ilimanaq","Greenland",6044
"Ilulissat","Greenland",6046
"Isortoq","Greenland",6048
"Ittoqqortoormiit","Greenland",6049
"Kangersuatsiaq","Greenland",6051
"Kulusuk","Greenland",6054
"Kuummiit","Greenland",6055
"Coban","Guatemala",6057
"Flores","Guatemala",6058
"Huehuetenango","Guatemala",6060
"Hong Kong","Hong Kong",6061
"Ambon","Indonesia",6063
"Anambas Islands","Indonesia",6064
"Ayawasi","Indonesia",6066
"Bajawa","Indonesia",6068
"Balikpapan","Indonesia",6069
"Bandanaira-Naira Island","Indonesia",6071
"Banjarmasin","Indonesia",6074
"Batam","Indonesia",6076
"Batu Islands","Indonesia",6077
"Bau-Bau","Indonesia",6079
"Bengkulu","Indonesia",6080
"Bima","Indonesia",6082
"Bintuni","Indonesia",6083
"Boven Digoel","Indonesia",6085
"Buol","Indonesia",6087
"Buru Island","Indonesia",6088
"Cirebon","Indonesia",6090
"Datadawai-Borneo Island","Indonesia",6091
"Dobo","Indonesia",6094
"Ende","Indonesia",6096
"Fak Fak","Indonesia",6097
"Gorontalo","Indonesia",6098
"Illaga","Indonesia",6100
"Jakarta","Indonesia",6101
"Jayapura","Indonesia",6103
"Kao","Indonesia",6105
"Karimunjawa","Indonesia",6106
"Keneyan","Indonesia",6108
"Kerinci Regency","Indonesia",6109
"Kobok","Indonesia",6111
"Kuala Kurun","Indonesia",6113
"Labuhan Bajo","Indonesia",6115
"Laut Island","Indonesia",6117
"Lewoleba","Indonesia",6118
"Lhok Sukon","Indonesia",6120
"Long Bawan-Borneo Island","Indonesia",6122
"Barysiai","Lithuania",6125
"Kaunas","Lithuania",6126
"Kėdainiai","Lithuania",6128
"Bluefields","Nicaragua",6129
"Corn Island","Nicaragua",6131
"Los Brasiles","Nicaragua",6133
"Jerusalem","Palestine",6135
"Galoya","Sri Lanka",6141
"Barcelona","Venezuela",6146
"Canaima","Venezuela",6151
"Ciudad Bolivar","Venezuela",6156
"Bishkek","Kyrgyzstan",6219
"Jalal-Abad","Kyrgyzstan",6220
"Kazarman","Kyrgyzstan",6222
"Kerben","Kyrgyzstan",6223
"Ambatomainty","Madagascar",6226
"Ambatondrazaka","Madagascar",6227
"Ampampamena","Madagascar",6229
"Andapa","Madagascar",6231
"Antalaha","Madagascar",6233
"Antananarivo","Madagascar",6234
"Antsirabe","Madagascar",6236
"Antsohihy","Madagascar",6238
"Bekily","Madagascar",6239
"Besalampy","Madagascar",6241
"Farafangana","Madagascar",6242
"Mahajanga","Madagascar",6244
"Atar","Mauritania",6247
"Bir Moghrein","Mauritania",6248
"Kiffa","Mauritania",6250
"Chuuk","Micronesia",6251
"Geralds","Montserrat",6253
"Beira","Mozambique",6255
"Benguera Island","Mozambique",6256
"Cuamba","Mozambique",6258
"Inhaca","Mozambique",6260
"Inhambane","Mozambique",6261
"Lumbo","Mozambique",6263
"Alphonse","Seychelles",6264
"Bird Island","Seychelles",6266
"Coetivy","Seychelles",6267
"Farquhar","Seychelles",6269
"Dushanbe","Tajikistan",6270
"Kulyab","Tajikistan",6272
"Kurgan Tyube","Tajikistan",6273
"Bukhara","Uzbekistan",6275
"Khanabad","Uzbekistan",6277
"Bamyan","Afghanistan",6278
"Chaghcharan","Afghanistan",6280
"Farah","Afghanistan",6282
"Ghazni","Afghanistan",6283
"Herat","Afghanistan",6284
"Kabul","Afghanistan",6286
"Kandahar","Afghanistan",6287
"Kunduz","Afghanistan",6289
"Lashkar Gah","Afghanistan",6290
"Amsterdam","Netherlands",6293
"Arnhem","Netherlands",6294
"De Kooy","Netherlands",6296
"Deelen","Netherlands",6297
"Deurne","Netherlands",6298
"Drachten","Netherlands",6300
"Eindhoven","Netherlands",6301
"Gilze-rijen","Netherlands",6303
"Hilversum","Netherlands",6305
"Hoogeveen","Netherlands",6306
"Lelystad","Netherlands",6308
"Maastricht","Netherlands",6309
"Ardmore","New Zealand",6311
"Auckland","New Zealand",6312
"Christchurch","New Zealand",6314
"Dunedin","New Zealand",6316
"Mytilini","Greece",972
"Tripolis","Greece",974
"Porto Heli","Greece",976
"Thessaloniki","Greece",978
"Stefanovikion","Greece",980
"Nzerekore","Guinea",982
"Ramon","Israel",985
"Metzada","Israel",986
"Tel-nof","Israel",988
"Rosh Pina","Israel",990
"Megido Airstrip","Israel",992
"Tukums","Latvia",994
"Mzuzu","Malawi",996
"Mangochi","Malawi",997
"Tepic","Mexico",999
"Oaxaca","Mexico",1001
"Puebla","Mexico",1002
"Toluca","Mexico",1004
"Zamora","Mexico",1005
"Nogales","Mexico",1007
"Reynosa","Mexico",1009
"Tampico","Mexico",1010
"Torreon","Mexico",1012
"Zapopan","Mexico",1014
"Mexicali","Mexico",1016
"Monclova","Mexico",1017
"Saltillo","Mexico",1019
"Tlaxcala","Mexico",1021
"Monterrey","Mexico",1023
"Queretaro","Mexico",1025
"Tapachula","Mexico",1027
"Vera Cruz","Mexico",1028
"Manzanillo","Mexico",1030
"San Filipe","Mexico",1032
"Salina Cruz","Mexico",1034
"Nuevo Laredo","Mexico",1036
"Piedras Negras","Mexico",1039
"San Luis Potosi","Mexico",1041
"Tuxtla Gutierrez","Mexico",1044
"Nuevo Casas Grandes","Mexico",1046
"Rygge","Norway",1053
"Mehamn","Norway",1057
"Tromso","Norway",1061
"Tyumen","Russia",1141
"Vuktyl","Russia",1143
"Nalchik","Russia",1145
"Nogliki","Russia",1146
"Okhotsk","Russia",1148
"Pechora","Russia",1150
"Rybinsk","Russia",1151
"Saransk","Russia",1153
"Stupino","Russia",1155
"Susuman","Russia",1156
"Talakan","Russia",1158
"Vologda","Russia",1160
"Yakutia","Russia",1162
"Yakutsk","Russia",1163
"Murmansk","Russia",1165
"Noyabrsk","Russia",1167
"Seymchan","Russia",1169
"Siversky","Russia",1170
"Sredniiy","Russia",1172
"Ulan Ude","Russia",1174
"Ust-Maya","Russia",1176
"Vanavara","Russia",1178
"Vilyuisk","Russia",1179
"Voronezh","Russia",1181
"Zyryanka","Russia",1183
"Olekminsk","Russia",1185
"Raduzhnyi","Russia",1187
"Salekhard","Russia",1189
"Saskylakh","Russia",1190
"Sortavala","Russia",1192
"Stavropol","Russia",1194
"Tilichiki","Russia",1196
"Ust-Kuyga","Russia",1198
"Yaroslavl","Russia",1200
"Naryan-Mar","Russia",1202
"Pertominsk","Russia",1204
"Strezhevoy","Russia",1206
"Turukhansk","Russia",1208
"Ust-Tsylma","Russia",1210
"Makhachkala","Russia",1212
"Nizhnekamsk","Russia",1214
"Severomorsk","Russia",1216
"Shchyolkovo","Russia",1218
"Svetlogorsk","Russia",1220
"Yerbogachen","Russia",1222
"Nefteyugansk","Russia",1224
"Petrozavodsk","Russia",1227
"Nizhneangarsk","Russia",1229
"Srednekolymsk","Russia",1231
"Ust Kamchatsk","Russia",1233
"Yekaterinburg","Russia",1236
"St. Petersburg","Russia",1238
"Mineralnye Vody","Russia",1240
"Verkhnevilyuysk","Russia",1243
"Saint-Petersburg","Russia",1245
"Solovetsky Islands","Russia",1248
"Nis","Serbia",1251
"Vrsac","Serbia",1252
"Pristina","Serbia",1254
"Mora","Sweden",1255
"Rada","Sweden",1257
"Sveg","Sweden",1258
"Mohed","Sweden",1260
"Pitea","Sweden",1261
"Visby","Sweden",1263
"Malmoe","Sweden",1264
"Orebro","Sweden",1266
"Pajala","Sweden",1267
"Skovde","Sweden",1269
"Vangso","Sweden",1271
"Vidsel","Sweden",1272
"Satenas","Sweden",1274
"Uppsala","Sweden",1275
"Soderhamn","Sweden",1277
"Sundsvall","Sweden",1279
"Skelleftea","Sweden",1281
"Ängelholm","Sweden",1283
"Norrkoeping","Sweden",1285
"Samsoe","Denmark",1423
"Sindal","Denmark",1424
"Thisted","Denmark",1425
"Toender","Denmark",1426
"Nordborg","Denmark",1427
"Stauning","Denmark",1428
"Svenborg","Denmark",1429
"Skrydstrup","Denmark",1430
"Soenderborg","Denmark",1431
"Vesthimmerland","Denmark",1432
"Tena","Ecuador",1433
"Manta","Ecuador",1434
"Quito","Ecuador",1435
"Taura","Ecuador",1436
"Pasaje","Ecuador",1437
"Tulcan","Ecuador",1438
"Pastaza","Ecuador",1439
"Quevedo","Ecuador",1440
"Salinas","Ecuador",1441
"Tarapoa","Ecuador",1442
"Montalvo","Ecuador",1443
"Riobamba","Ecuador",1444
"Tiputini","Ecuador",1445
"Maragrosa","Ecuador",1446
"Portoviejo","Ecuador",1447
"Santa Rosa","Ecuador",1448
"Santo Domingo","Ecuador",1449
"San Cristóbal","Ecuador",1450
"Massawa","Eritrea",1451
"Parnu","Estonia",1452
"Ruhnu","Estonia",1453
"Tartu","Estonia",1454
"Tallinn","Estonia",1455
"Tallinn-ulemiste International","Estonia",1456
"Oulu","Finland",1457
"Pori","Finland",1458
"Utti","Finland",1459
"Turku","Finland",1460
"Vaasa","Finland",1461
"Teisko","Finland",1462
"Mikkeli","Finland",1463
"Nummela","Finland",1464
"Tampere","Finland",1465
